@relation openjpa_Train_R2-weka.filters.unsupervised.attribute.Remove-R2-3-weka.filters.unsupervised.attribute.StringToNominal-R1

@attribute release {0.9.0}
@attribute loc numeric
@attribute wmc numeric
@attribute assignmentsQty numeric
@attribute mathOperationsQty numeric
@attribute qtyTryCatch numeric
@attribute qtyReturn numeric
@attribute fanin numeric
@attribute fanout numeric
@attribute age numeric
@attribute nAuth numeric
@attribute nr numeric
@attribute nSmell numeric
@attribute buggy {false}

@data
0.9.0,19,4,2,0,0,3,1,8,45,4,9,3,false
0.9.0,7,4,3,0,0,2,0,1,37,2,3,2,false
0.9.0,3,1,0,0,0,1,0,1,0,1,7,0,false
0.9.0,3,1,0,0,0,1,0,0,37,1,2,0,false
0.9.0,7,10,0,0,0,0,0,2,37,2,3,0,false
0.9.0,3,1,0,0,0,1,0,1,45,3,13,0,false
0.9.0,3,1,0,0,0,1,0,0,45,4,9,0,false
0.9.0,4,2,0,0,0,2,4,0,45,2,4,1,false
0.9.0,3,1,0,0,0,1,0,0,37,2,2,0,false
0.9.0,3,1,0,0,0,1,4,0,45,3,13,0,false
0.9.0,4,2,0,0,0,1,0,2,37,3,6,0,false
0.9.0,3,1,0,0,0,1,0,0,45,3,7,0,false
0.9.0,5,3,1,0,0,2,0,1,0,1,5,1,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,3,1,0,0,0,1,0,1,0,2,6,1,false
0.9.0,4,1,0,0,0,0,0,1,0,1,8,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,7,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,4,0,false
0.9.0,4,2,1,0,0,0,0,2,37,2,6,0,false
0.9.0,1,1,0,0,0,0,0,0,45,3,8,0,false
0.9.0,1,1,0,0,0,0,3,0,45,1,4,0,false
0.9.0,1,1,0,0,0,0,0,0,45,1,4,0,false
0.9.0,6,1,1,0,0,0,1,1,37,2,2,2,false
0.9.0,3,1,0,0,0,0,0,0,45,3,13,0,false
0.9.0,1,1,0,0,0,0,1,0,45,2,5,0,false
0.9.0,3,1,1,0,0,0,1,0,37,1,2,0,false
0.9.0,4,1,0,0,0,0,0,2,45,3,13,0,false
0.9.0,3,1,0,0,0,1,0,0,45,3,13,0,false
0.9.0,3,1,1,0,0,0,1,0,37,2,3,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,6,0,false
0.9.0,24,9,9,2,0,0,1,9,37,3,3,1,false
0.9.0,3,1,0,0,0,1,1,0,45,1,4,0,false
0.9.0,3,1,0,0,0,1,0,1,37,3,6,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,3,1,0,0,0,0,9,2,45,1,4,0,false
0.9.0,3,1,0,0,0,0,0,0,45,2,5,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,1,1,0,0,0,1,0,45,4,9,0,false
0.9.0,3,1,0,0,0,1,1,1,0,1,6,0,false
0.9.0,3,1,0,0,0,1,0,0,37,1,2,0,false
0.9.0,9,4,2,0,0,0,0,3,37,1,2,0,false
0.9.0,20,4,3,0,2,1,1,7,45,3,11,0,false
0.9.0,6,3,2,1,0,2,3,3,45,2,6,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,8,0,false
0.9.0,29,7,5,1,0,0,0,7,37,2,3,2,false
0.9.0,4,2,0,0,0,1,0,2,0,1,8,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,3,1,0,0,0,0,0,0,37,2,4,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,4,0,false
0.9.0,27,11,3,2,0,4,0,4,37,2,3,2,false
0.9.0,1,1,0,0,0,0,0,0,45,3,6,0,false
0.9.0,7,2,3,0,0,0,1,3,37,1,2,2,false
0.9.0,3,1,0,1,0,1,0,0,45,1,3,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,6,0,false
0.9.0,3,1,0,0,0,1,6,1,45,3,10,0,false
0.9.0,3,1,0,0,0,1,0,0,37,1,2,0,false
0.9.0,3,2,0,0,0,0,3,0,45,3,11,0,false
0.9.0,19,7,8,0,0,3,2,1,37,3,9,2,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,1,1,0,0,0,0,0,0,2,9,0,false
0.9.0,15,3,4,0,0,0,4,2,45,3,8,0,false
0.9.0,1,1,0,0,0,0,2,0,45,2,6,0,false
0.9.0,3,1,0,0,0,0,0,0,45,3,7,0,false
0.9.0,10,4,4,0,0,1,3,3,37,1,2,1,false
0.9.0,4,2,0,0,0,2,0,2,0,1,5,0,false
0.9.0,1,1,0,0,0,0,4,0,45,3,8,0,false
0.9.0,3,1,0,0,0,1,0,1,45,2,7,0,false
0.9.0,1,1,0,0,0,0,16,0,45,2,5,0,false
0.9.0,7,6,3,0,0,0,1,10,45,4,9,1,false
0.9.0,3,1,0,0,0,1,1,1,0,1,6,0,false
0.9.0,3,2,0,0,0,1,0,7,45,1,5,0,false
0.9.0,3,1,1,0,0,0,0,0,37,2,3,0,false
0.9.0,4,3,0,0,0,2,0,0,37,2,6,0,false
0.9.0,8,8,0,0,0,6,2,1,37,1,2,0,false
0.9.0,11,7,3,0,0,1,0,6,37,1,2,0,false
0.9.0,3,1,0,0,0,1,0,1,37,2,3,0,false
0.9.0,23,1,1,0,0,1,1,1,45,2,6,61,false
0.9.0,4,1,2,0,0,0,1,0,45,3,11,0,false
0.9.0,6,2,2,0,0,0,0,4,0,1,7,0,false
0.9.0,3,2,0,0,0,1,7,0,45,3,13,0,false
0.9.0,8,2,0,0,1,1,0,2,45,3,7,1,false
0.9.0,5,1,1,0,0,0,1,0,45,2,7,0,false
0.9.0,3,1,0,0,0,1,0,0,45,3,11,0,false
0.9.0,10,3,0,0,1,2,0,7,45,3,13,1,false
0.9.0,8,1,0,0,1,1,0,4,0,1,8,0,false
0.9.0,3,2,0,0,0,1,0,0,0,1,5,1,false
0.9.0,3,1,0,1,0,1,0,0,45,2,5,0,false
0.9.0,7,3,1,0,0,0,3,2,0,1,7,2,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,3,1,1,0,0,0,1,0,0,1,4,0,false
0.9.0,3,1,0,0,0,1,2,1,45,3,11,0,false
0.9.0,3,1,0,0,0,1,0,1,45,2,7,0,false
0.9.0,3,1,0,0,0,1,1,0,45,3,8,1,false
0.9.0,3,1,0,0,0,0,0,0,45,2,5,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,4,1,0,0,0,1,2,1,45,2,5,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,3,1,0,0,0,1,2,0,45,3,13,0,false
0.9.0,3,1,0,0,0,1,2,1,45,3,10,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,6,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,10,3,0,0,0,3,2,0,45,2,7,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,4,0,false
0.9.0,6,2,0,0,0,0,1,2,45,2,6,0,false
0.9.0,3,1,1,0,0,0,0,0,0,2,9,0,false
0.9.0,3,1,1,0,0,0,2,0,0,2,7,0,false
0.9.0,3,1,0,0,0,1,11,1,45,2,8,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,4,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,4,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,2,0,false
0.9.0,3,1,0,0,0,1,0,0,37,3,6,0,false
0.9.0,1,1,0,0,0,0,1,0,37,1,2,0,false
0.9.0,8,2,2,0,0,1,1,1,45,4,9,0,false
0.9.0,16,5,1,0,1,1,4,6,45,3,13,0,false
0.9.0,3,1,0,0,0,1,1,0,37,2,3,0,false
0.9.0,3,1,0,0,0,1,0,0,37,1,2,0,false
0.9.0,2,1,0,0,0,0,0,0,45,3,11,0,false
0.9.0,1,1,0,0,0,0,0,0,45,3,8,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,2,0,false
0.9.0,4,1,2,0,0,0,4,0,45,2,8,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,5,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,23,5,0,0,2,2,0,8,45,3,11,1,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,1,0,0,37,1,2,0,false
0.9.0,3,1,1,0,0,0,0,0,37,2,4,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,5,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,5,0,false
0.9.0,5,3,0,0,0,3,0,0,45,2,8,0,false
0.9.0,1,1,0,0,0,0,3,0,45,3,8,0,false
0.9.0,1,1,0,0,0,0,2,0,45,3,8,0,false
0.9.0,3,1,1,0,0,0,0,0,0,1,5,0,false
0.9.0,3,1,0,0,0,0,0,1,45,2,7,0,false
0.9.0,3,1,1,0,0,0,0,0,45,1,5,0,false
0.9.0,14,7,6,0,0,1,4,3,37,2,3,0,false
0.9.0,18,9,1,0,0,9,0,5,45,3,13,1,false
0.9.0,3,1,0,0,0,0,0,3,45,2,7,0,false
0.9.0,9,3,0,0,1,1,0,2,45,1,4,1,false
0.9.0,3,1,0,0,0,0,2,0,37,2,3,0,false
0.9.0,4,2,0,0,0,0,0,1,0,1,4,0,false
0.9.0,3,2,0,0,0,1,0,1,37,1,2,0,false
0.9.0,4,2,2,0,0,0,4,0,45,3,13,0,false
0.9.0,12,4,0,0,0,3,2,0,37,2,3,0,false
0.9.0,1,1,0,0,0,0,2,0,45,2,6,0,false
0.9.0,3,1,1,0,0,0,1,0,45,3,8,0,false
0.9.0,3,1,0,0,0,1,0,0,37,3,9,0,false
0.9.0,3,1,0,0,0,0,0,1,0,1,7,2,false
0.9.0,3,1,0,0,0,1,0,0,37,2,6,0,false
0.9.0,3,1,0,0,0,0,0,0,37,2,4,0,false
0.9.0,5,3,0,0,0,3,1,2,45,3,10,0,false
0.9.0,7,3,3,0,0,1,2,3,0,1,7,0,false
0.9.0,15,5,6,1,0,0,5,9,0,2,13,2,false
0.9.0,3,1,0,0,0,0,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,3,1,1,0,0,0,0,0,37,2,3,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,4,0,false
0.9.0,32,19,0,0,0,10,1,0,45,3,10,1,false
0.9.0,13,11,2,0,0,1,0,0,37,2,3,3,false
0.9.0,4,1,1,0,0,1,0,0,45,1,3,0,false
0.9.0,5,2,1,0,0,1,0,0,0,1,4,1,false
0.9.0,24,10,5,0,0,4,3,2,45,1,5,2,false
0.9.0,114,35,5,0,0,0,0,35,37,2,3,15,false
0.9.0,25,7,8,0,1,1,2,5,45,4,9,2,false
0.9.0,25,11,8,0,0,1,4,7,45,3,10,3,false
0.9.0,3,1,0,0,0,1,2,1,45,3,8,0,false
0.9.0,3,1,0,0,0,1,4,2,45,2,8,1,false
0.9.0,3,1,0,0,0,1,2,0,37,2,4,0,false
0.9.0,9,2,4,0,0,0,0,1,0,1,5,0,false
0.9.0,4,2,1,0,0,1,1,0,45,2,4,0,false
0.9.0,3,1,1,0,0,0,0,0,0,1,4,0,false
0.9.0,6,5,1,0,0,0,1,5,45,3,11,1,false
0.9.0,3,1,1,0,0,0,3,0,45,2,6,0,false
0.9.0,10,3,3,0,0,1,4,6,37,2,5,4,false
0.9.0,3,1,0,0,0,1,0,0,37,2,2,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,8,0,false
0.9.0,3,1,0,0,0,1,11,0,45,3,8,0,false
0.9.0,3,1,0,0,0,0,0,0,45,2,5,0,false
0.9.0,15,4,1,0,1,0,1,1,45,2,7,0,false
0.9.0,3,1,0,0,0,1,1,0,45,2,6,0,false
0.9.0,3,1,0,0,0,1,7,0,37,2,6,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,3,0,false
0.9.0,16,7,4,0,0,4,0,3,45,4,9,3,false
0.9.0,7,5,2,1,0,1,1,2,0,1,5,0,false
0.9.0,3,1,0,0,0,1,0,1,45,3,13,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,5,0,false
0.9.0,3,1,0,0,0,1,0,0,37,1,2,0,false
0.9.0,8,2,0,0,1,1,0,0,0,1,5,0,false
0.9.0,4,3,0,0,0,2,0,2,37,1,2,1,false
0.9.0,3,1,1,0,0,0,0,0,37,2,3,0,false
0.9.0,23,6,4,1,1,2,0,1,45,1,7,2,false
0.9.0,1,1,0,0,0,0,3,0,45,1,4,0,false
0.9.0,3,1,0,0,0,1,5,0,45,1,4,0,false
0.9.0,12,3,1,0,1,1,0,1,37,3,9,0,false
0.9.0,3,1,0,0,0,0,0,0,45,3,7,0,false
0.9.0,7,2,2,0,0,2,0,0,45,3,8,0,false
0.9.0,3,1,0,0,0,1,3,0,45,2,4,1,false
0.9.0,14,6,3,0,0,1,2,3,0,2,7,1,false
0.9.0,4,1,0,0,0,0,1,1,45,4,8,0,false
0.9.0,1,1,0,0,0,0,1,0,45,1,4,0,false
0.9.0,3,1,0,0,0,0,0,0,45,2,5,0,false
0.9.0,1,1,0,0,0,0,0,0,45,3,8,0,false
0.9.0,3,1,0,0,0,1,0,1,45,2,8,2,false
0.9.0,3,1,0,0,0,1,0,0,45,1,4,0,false
0.9.0,13,5,8,0,0,0,1,8,45,2,8,3,false
0.9.0,67,29,26,2,0,3,0,0,45,2,10,4,false
0.9.0,3,1,0,0,0,1,0,0,45,3,6,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,4,0,0,0,1,0,0,45,2,4,0,false
0.9.0,4,3,0,0,0,2,2,1,45,3,13,1,false
0.9.0,3,1,0,0,0,1,1,0,45,3,13,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,3,0,false
0.9.0,3,1,0,0,0,1,0,0,37,1,2,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,3,0,false
0.9.0,1,1,0,0,0,0,1,0,45,1,4,0,false
0.9.0,3,1,0,0,0,1,5,0,45,3,11,0,false
0.9.0,3,1,0,0,0,1,0,1,45,3,13,0,false
0.9.0,3,1,0,0,0,1,3,0,37,2,2,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,6,0,false
0.9.0,1,1,0,0,0,0,0,0,45,3,6,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,4,2,0,0,0,0,0,0,37,2,6,0,false
0.9.0,3,4,0,0,0,1,1,1,37,3,9,1,false
0.9.0,8,1,0,0,1,1,0,3,45,2,7,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,4,2,0,1,0,1,0,2,37,3,3,0,false
0.9.0,24,12,3,1,2,1,0,2,45,1,5,2,false
0.9.0,3,1,0,0,0,1,0,0,45,1,4,1,false
0.9.0,10,3,3,0,0,0,0,1,45,4,8,10,false
0.9.0,18,5,9,0,0,1,2,1,37,2,4,3,false
0.9.0,4,2,2,0,0,0,1,0,45,1,7,0,false
0.9.0,3,1,0,0,0,0,3,0,45,1,4,0,false
0.9.0,7,5,4,0,0,0,0,2,45,2,5,0,false
0.9.0,2,1,0,0,0,0,0,0,45,2,5,0,false
0.9.0,3,1,0,0,0,1,2,0,45,2,6,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,1,0,1,45,3,13,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,3,0,false
0.9.0,4,1,0,0,0,0,0,2,37,3,6,0,false
0.9.0,2,1,0,0,0,0,0,0,0,1,5,0,false
0.9.0,1,1,0,0,0,0,3,0,45,2,5,0,false
0.9.0,3,1,0,0,0,1,0,1,45,2,8,0,false
0.9.0,4,1,1,0,0,1,0,1,37,1,2,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,6,1,0,0,0,0,0,4,37,2,3,0,false
0.9.0,1,1,0,0,0,0,3,0,37,2,3,0,false
0.9.0,3,1,0,0,0,0,0,0,45,2,5,0,false
0.9.0,3,1,0,0,0,1,0,1,0,2,12,0,false
0.9.0,1,1,0,0,0,0,1,0,0,1,4,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,4,0,false
0.9.0,4,2,0,0,0,1,0,0,45,3,13,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,0,0,0,0,2,12,0,false
0.9.0,2,1,0,0,0,0,0,0,37,2,2,0,false
0.9.0,10,5,4,0,0,4,12,9,45,3,11,3,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,3,1,0,0,0,1,0,0,45,1,4,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,3,0,false
0.9.0,3,1,0,0,0,0,0,0,45,1,3,0,false
0.9.0,11,10,0,0,0,7,0,2,37,3,6,1,false
0.9.0,10,3,1,0,1,0,1,1,45,2,9,1,false
0.9.0,3,1,0,0,0,0,0,0,45,2,5,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,9,9,1,0,0,0,0,3,37,1,2,0,false
0.9.0,3,1,1,0,0,0,1,0,0,1,6,0,false
0.9.0,14,4,4,0,0,3,1,0,37,1,2,1,false
0.9.0,5,3,0,0,0,3,1,0,45,3,13,1,false
0.9.0,23,4,8,0,1,0,2,2,45,1,5,5,false
0.9.0,3,1,0,0,0,1,0,1,45,3,13,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,3,0,false
0.9.0,3,1,0,0,0,1,0,1,0,1,5,0,false
0.9.0,1,1,0,0,0,0,4,0,37,2,5,0,false
0.9.0,26,10,8,0,0,2,2,29,45,2,6,9,false
0.9.0,3,1,0,0,0,1,1,0,45,2,5,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,1,0,0,45,1,3,0,false
0.9.0,15,6,5,0,0,2,12,2,45,3,8,0,false
0.9.0,3,1,0,0,0,1,0,1,37,2,4,0,false
0.9.0,4,3,0,0,0,0,1,0,45,2,6,0,false
0.9.0,15,6,7,0,0,2,0,11,45,2,7,0,false
0.9.0,4,1,0,0,0,0,0,2,45,3,13,0,false
0.9.0,3,1,0,0,0,1,2,2,45,3,11,0,false
0.9.0,10,1,2,0,0,0,1,0,45,1,4,9,false
0.9.0,1,1,0,0,0,0,0,0,45,1,3,0,false
0.9.0,13,5,7,0,0,1,2,3,45,3,8,0,false
0.9.0,39,13,18,0,0,0,0,6,37,2,5,13,false
0.9.0,3,2,1,0,0,0,2,0,37,2,2,0,false
0.9.0,7,3,1,0,0,0,0,3,37,2,2,3,false
0.9.0,3,1,0,0,0,1,0,0,45,3,8,0,false
0.9.0,3,1,1,0,0,0,0,0,37,1,2,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,4,0,false
0.9.0,4,2,0,1,0,1,0,2,0,1,8,0,false
0.9.0,3,1,0,0,0,0,1,0,0,1,7,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,1,0,0,37,1,2,0,false
0.9.0,8,2,0,0,1,1,0,2,45,3,7,1,false
0.9.0,3,1,0,0,0,1,0,0,0,1,5,0,false
0.9.0,12,5,3,0,0,1,0,0,37,1,2,1,false
0.9.0,8,6,1,0,0,1,2,1,45,2,5,1,false
0.9.0,3,1,0,0,0,1,0,1,45,2,7,0,false
0.9.0,4,2,1,3,0,1,0,2,0,1,5,0,false
0.9.0,3,2,0,0,0,1,1,0,45,3,11,0,false
0.9.0,2,1,0,0,0,0,0,0,37,2,2,0,false
0.9.0,5,1,1,0,0,0,0,2,37,2,4,0,false
0.9.0,4,3,0,0,0,2,4,2,37,2,6,1,false
0.9.0,3,1,1,0,0,0,0,0,37,1,2,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,3,1,0,0,0,1,0,0,45,3,11,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,4,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,6,2,1,0,0,2,2,1,45,1,5,0,false
0.9.0,8,5,2,0,0,1,0,4,37,2,4,2,false
0.9.0,3,1,1,0,0,0,0,0,37,2,4,0,false
0.9.0,3,1,0,0,0,1,0,1,37,3,6,0,false
0.9.0,3,1,0,0,0,1,0,0,37,3,9,0,false
0.9.0,5,2,0,0,0,0,0,1,45,1,3,0,false
0.9.0,3,1,0,0,0,1,2,0,45,2,5,0,false
0.9.0,5,5,0,0,0,3,2,0,37,2,6,2,false
0.9.0,6,3,1,0,0,0,1,1,45,2,5,0,false
0.9.0,3,1,0,0,0,1,1,1,45,3,6,0,false
0.9.0,4,4,0,0,0,2,0,0,37,2,3,0,false
0.9.0,4,3,0,0,0,0,0,1,0,1,4,0,false
0.9.0,22,9,13,0,0,2,2,3,37,2,6,1,false
0.9.0,3,1,0,0,0,1,0,3,45,2,7,0,false
0.9.0,3,1,0,0,0,0,0,0,45,3,7,0,false
0.9.0,4,2,1,0,0,1,7,1,0,1,8,0,false
0.9.0,14,5,7,0,0,0,1,5,45,2,6,6,false
0.9.0,1,1,0,0,0,0,1,0,45,1,4,0,false
0.9.0,4,1,0,0,0,0,0,2,45,2,7,0,false
0.9.0,4,1,0,0,0,1,0,0,45,2,5,0,false
0.9.0,4,1,0,0,0,0,0,1,0,1,8,0,false
0.9.0,3,1,0,0,0,1,4,1,45,3,8,0,false
0.9.0,1,1,0,0,0,0,0,0,45,3,8,0,false
0.9.0,8,9,1,0,0,1,3,0,45,3,8,0,false
0.9.0,5,2,1,0,0,1,2,2,45,2,8,2,false
0.9.0,3,1,0,0,0,1,0,1,45,2,4,0,false
0.9.0,5,1,3,1,0,0,1,0,45,1,3,0,false
0.9.0,12,15,4,0,0,6,0,2,45,2,10,3,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,4,0,false
0.9.0,7,2,3,0,0,1,1,1,37,1,2,0,false
0.9.0,3,1,0,0,0,1,1,0,37,2,4,0,false
0.9.0,3,1,0,0,0,1,1,0,45,2,6,0,false
0.9.0,3,1,0,0,0,0,0,1,45,2,7,0,false
0.9.0,1,1,0,0,0,0,1,0,45,1,4,0,false
0.9.0,11,4,3,0,0,1,1,4,45,2,6,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,3,1,0,0,0,1,3,0,45,3,11,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,5,0,false
0.9.0,3,1,0,0,0,0,0,3,45,2,7,0,false
0.9.0,3,1,0,0,0,1,10,0,37,2,3,0,false
0.9.0,8,2,0,0,1,1,0,2,45,3,7,1,false
0.9.0,3,1,0,0,0,1,0,0,45,1,4,0,false
0.9.0,3,1,0,0,0,1,12,1,0,2,13,0,false
0.9.0,3,1,0,0,0,1,0,0,45,1,4,0,false
0.9.0,7,3,2,0,0,3,7,1,37,3,6,1,false
0.9.0,4,1,2,0,0,0,1,0,45,3,13,0,false
0.9.0,5,3,1,0,0,0,1,2,45,3,11,0,false
0.9.0,2,1,0,0,0,0,1,0,45,2,6,0,false
0.9.0,4,1,2,0,0,0,0,1,45,3,13,0,false
0.9.0,4,1,0,0,0,0,0,0,37,2,4,1,false
0.9.0,1,1,0,0,0,0,2,0,45,3,8,0,false
0.9.0,3,2,0,0,0,1,0,0,45,2,6,0,false
0.9.0,16,2,4,0,0,1,1,3,37,3,9,4,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,6,4,1,0,0,0,0,2,37,2,3,0,false
0.9.0,3,1,0,0,0,1,1,1,37,3,9,0,false
0.9.0,3,1,0,0,0,0,0,1,45,2,7,0,false
0.9.0,8,4,3,0,0,1,3,2,37,3,6,1,false
0.9.0,18,13,3,0,0,6,1,2,45,3,11,2,false
0.9.0,1,1,0,0,0,0,2,0,45,3,8,0,false
0.9.0,6,3,1,0,0,3,0,0,37,2,6,2,false
0.9.0,13,4,4,0,0,0,1,3,37,2,3,2,false
0.9.0,4,1,0,0,0,0,0,1,0,1,8,0,false
0.9.0,10,6,1,0,0,1,5,11,45,3,13,1,false
0.9.0,4,4,0,0,0,0,2,1,0,2,9,0,false
0.9.0,11,6,2,0,0,0,2,6,45,3,13,4,false
0.9.0,1,1,0,0,0,0,0,0,45,3,8,0,false
0.9.0,3,1,0,0,0,1,0,1,45,2,7,0,false
0.9.0,3,1,1,0,0,0,1,0,0,2,9,0,false
0.9.0,4,3,0,0,0,1,27,1,45,2,8,0,false
0.9.0,3,1,1,0,0,0,1,0,45,1,7,0,false
0.9.0,23,8,7,2,0,0,1,2,37,2,4,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,11,6,1,0,0,1,0,0,37,2,3,0,false
0.9.0,3,2,0,0,0,1,0,0,0,1,7,0,false
0.9.0,1,1,0,0,0,0,0,0,45,1,4,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,2,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,7,0,false
0.9.0,3,1,0,0,0,1,99,0,45,3,10,0,false
0.9.0,3,1,0,0,0,1,0,0,45,1,7,0,false
0.9.0,8,2,4,0,0,2,0,6,45,2,7,3,false
0.9.0,4,1,0,0,0,1,2,1,37,3,9,0,false
0.9.0,5,3,1,0,0,2,3,1,45,3,10,0,false
0.9.0,3,1,0,0,0,1,0,2,37,2,4,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,3,0,false
0.9.0,1,1,0,0,0,0,0,0,45,3,8,0,false
0.9.0,7,5,1,0,0,0,1,3,45,3,10,1,false
0.9.0,1,1,0,0,0,0,0,0,45,3,8,0,false
0.9.0,57,15,16,0,2,2,11,24,45,3,11,11,false
0.9.0,3,1,0,0,0,1,1,0,45,3,11,0,false
0.9.0,5,3,1,0,0,2,2,1,0,2,9,1,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,4,1,0,0,0,1,0,2,45,2,6,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,8,2,0,0,1,0,0,2,45,3,7,1,false
0.9.0,3,1,0,0,0,1,1,0,45,3,11,0,false
0.9.0,3,1,0,0,0,1,0,1,37,2,4,0,false
0.9.0,3,1,0,0,0,0,0,0,45,3,7,0,false
0.9.0,6,3,1,0,0,3,0,0,45,3,8,0,false
0.9.0,3,1,0,0,0,1,1,0,45,1,4,0,false
0.9.0,2,1,0,0,0,0,1,1,45,2,6,0,false
0.9.0,9,2,0,0,1,1,1,2,45,3,7,1,false
0.9.0,3,1,0,0,0,1,0,0,45,2,4,0,false
0.9.0,3,1,1,0,0,0,0,0,37,2,2,0,false
0.9.0,13,7,6,1,0,1,0,0,37,2,6,1,false
0.9.0,3,1,0,0,0,1,0,3,45,4,8,0,false
0.9.0,3,1,1,0,0,0,0,0,37,2,2,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,4,0,false
0.9.0,3,1,1,0,0,0,1,0,0,2,9,0,false
0.9.0,24,16,1,0,0,9,1,1,37,2,6,13,false
0.9.0,3,1,0,0,0,1,1,0,37,2,2,0,false
0.9.0,3,1,0,0,0,1,0,0,45,3,6,0,false
0.9.0,3,1,0,0,0,1,0,0,45,1,3,0,false
0.9.0,26,6,2,0,2,1,0,3,45,2,5,3,false
0.9.0,1,1,0,0,0,0,0,0,45,3,8,0,false
0.9.0,3,1,0,0,0,0,1,1,37,2,4,0,false
0.9.0,4,1,0,0,0,0,0,1,45,4,9,0,false
