release,method,path,loc,wmc,assignmentsQty,mathOperationsQty,qtyTryCatch,qtyReturn,fanin,fanout,age,nAuth,nr,nSmell,buggy
0.9.6,getStoreCache,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerFactoryImpl.java,13,2,2,0,1,1,0,0,185,2,6,1,false
0.9.6,preSerialize,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachManager.java,13,5,3,0,0,3,0,3,185,1,2,6,false
0.9.6,setJDBCListeners,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl.java,4,1,0,0,0,0,0,1,168,3,4,0,false
0.9.6,getManagedRuntime,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,4,2,0,0,0,1,0,0,185,3,10,0,false
0.9.0,insertsAreDetected,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,3,1,0,0,0,1,0,0,45,3,11,0,false
0.9.6,trimQuotes,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,7,6,4,5,0,2,1,0,185,3,9,2,false
0.9.6,getDBSchemaGroup,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaTool.java,8,2,0,0,1,1,1,1,168,1,3,0,false
0.9.6,getTimestamp,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary.java,6,4,1,0,0,2,0,0,168,3,6,0,false
0.9.6,build,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaTool.java,5,1,1,0,0,0,1,2,168,1,3,0,false
2.0.0-M2,getXPath,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/PCPath.java,14,5,4,0,0,1,1,0,1081,2,11,0,false
1.1.0,removeTransactionListener,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerFactoryImpl.java,3,1,0,0,0,0,0,0,723,1,1,0,false
0.9.6,getClassLoader,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataParser.java,3,1,0,0,0,1,0,0,94,2,2,0,false
0.9.0,groupBy,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Args.java,2,1,0,0,0,0,0,0,37,2,3,0,false
0.9.0,setJoinSyntax,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java,3,1,1,0,0,0,0,0,37,2,6,0,false
0.9.0,getUserObject,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,9,2,0,0,1,1,0,2,45,3,11,0,false
0.9.7,addFailedId,openjpa-kernel/src/main/java/org/apache/openjpa/util/ImplHelper.java,5,2,1,0,0,1,1,0,334,4,5,0,false
0.9.0,populateFromCompilation,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExpressionStoreQuery.java,3,1,0,0,0,0,0,0,45,2,6,0,false
0.9.7,findPut,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ResultPacker.java,9,6,2,0,0,2,1,0,334,2,2,2,false
0.9.7,processRegisteredClass,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java,40,12,13,0,1,0,1,2,334,3,5,4,false
0.9.7,equals,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,5,4,0,0,0,3,0,1,334,3,7,0,false
0.9.7,storeShortField,openjpa-kernel/src/main/java/org/apache/openjpa/util/ApplicationIds.java,3,1,0,0,0,0,0,1,334,2,5,0,false
1.2.1,startConfiguration,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DynamicSchemaFactory.java,2,1,0,0,0,0,0,0,1005,1,1,0,false
1.0.3,setBoolean,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowImpl.java,3,2,0,0,0,0,0,1,768,1,1,0,false
0.9.6,whereClob,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,0,0,0,168,3,5,0,false
2.0.0-M2,isEmbedded,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,3,2,0,0,0,1,7,0,1098,4,7,0,false
0.9.6,isDefaultValue,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpenJPAStateManager.java,1,1,0,0,0,0,0,0,185,2,4,0,false
1.0.1,getDeclaredFieldAction,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/J2DoPrivHelper.java,8,1,0,0,0,1,0,1,182,3,4,0,false
0.9.6,getQueryResultCache,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerFactoryImpl.java,10,2,1,0,1,1,0,0,185,2,6,2,false
1.0.0,decorate,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/InformixDictionary.java,28,9,5,1,3,1,0,0,440,1,1,3,false
0.9.0,getDirtyObjects,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,9,1,0,0,1,1,0,4,45,3,11,0,false
1.0.1,newCustomProxy,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java,30,12,7,0,0,8,0,5,529,2,3,5,false
2.0.0-M1,closeAll,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl.java,4,1,0,0,0,1,0,0,974,3,6,0,false
0.9.7,removeNonMappedInterface,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java,3,2,0,0,0,1,0,0,334,3,5,0,false
0.9.6,setSubclassFetchMode,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl.java,4,1,0,0,0,0,0,1,168,3,4,0,false
0.9.0,greaterThan,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/InMemoryExpressionFactory.java,3,1,0,0,0,1,0,0,45,3,6,0,false
0.9.6,setTimeInMillis,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyGregorianCalendar.java,6,2,0,0,0,0,0,0,185,1,1,0,false
0.9.6,whereLong,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,0,0,0,168,3,5,0,false
0.9.6,isVersionUpdateRequired,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,1,0,1,168,3,5,0,false
0.9.0,isEmpty,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/JDBCExpressionFactory.java,3,1,0,0,0,1,0,1,37,3,6,0,false
1.2.1,getLockTimeout,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingFetchConfiguration.java,8,2,0,0,1,1,0,2,1022,1,3,1,false
1.0.1,generateProxyCalendarBytecode,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java,13,1,2,0,0,1,2,8,529,2,3,2,false
2.0.0-M1,getDeclareColumnSQL,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SybaseDictionary.java,14,7,1,0,0,1,1,0,957,2,3,0,false
2.0.0-M2,mapConstraints,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java,4,1,2,0,0,0,0,0,1081,1,1,0,false
0.9.7,newFieldProxy,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ObjectIdStateManager.java,3,1,0,0,0,0,0,0,334,3,3,0,false
0.9.6,settingStringField,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java,14,3,2,0,1,1,0,3,185,2,4,0,false
0.9.0,setMetaData,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/StringFunction.java,3,1,1,0,0,0,0,0,37,2,4,0,false
1.0.3,whereLong,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowImpl.java,3,1,0,0,0,0,0,1,768,1,1,0,false
1.2.1,getFetchBatchSize,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingFetchConfiguration.java,8,2,0,0,1,1,0,2,1022,1,3,1,false
0.9.7,isLob,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingSerializer.java,4,4,0,0,0,2,1,0,317,3,3,1,false
0.9.6,replaceDoubleField,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,0,0,0,168,3,5,0,false
0.9.7,getPCSubclasses,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,9,3,2,0,0,2,1,0,334,3,7,1,false
0.9.6,providedCharField,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java,3,1,1,0,0,0,0,0,185,2,4,0,false
0.9.0,addLifecycleListener,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,9,1,0,0,1,0,0,2,45,3,11,0,false
2.0.0-M1,load,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager.java,17,5,1,0,1,2,2,0,957,2,7,2,false
0.9.6,getMappingFactory,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl.java,3,1,0,0,0,1,0,0,168,3,4,0,false
0.9.6,getFilterListenerInstances,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,185,2,5,0,false
1.1.0,get,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Localizer.java,3,1,0,0,0,1,3,2,632,2,2,0,false
2.0.0-M2,addExclusionPattern,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PreparedQueryCache.java,1,1,0,0,0,0,0,0,169,1,3,0,false
0.9.6,addVariableAction,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/PCPath.java,3,1,1,0,0,0,1,1,168,2,7,0,false
0.9.7,isJoinedSubclass,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassMappingInfo.java,3,1,0,0,0,1,0,0,317,4,7,0,false
0.9.0,setImplicitType,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/SubQ.java,4,3,1,0,0,0,0,0,45,2,4,0,false
0.9.0,getOperator,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/UnaryOp.java,1,1,0,0,0,0,1,0,37,2,5,0,false
0.9.6,newInstance,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java,7,1,1,0,0,1,0,4,185,4,16,0,false
0.9.6,whereLocale,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,0,0,0,168,3,5,0,false
2.0.0-M1,getLanguage,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl.java,3,1,0,0,0,1,1,0,974,3,6,0,false
1.0.2,getDistributionPolicyInstance,openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributedConfiguration.java,1,1,0,0,0,0,1,0,1,1,1,0,false
0.9.6,storeIntField,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachManager.java,4,1,0,0,0,0,0,0,185,1,2,0,false
0.9.0,removeFromPendingTransaction,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,10,4,0,0,1,0,1,2,45,3,11,0,false
1.2.1,requiresFetch,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingFetchConfiguration.java,8,2,0,0,1,1,0,2,1022,1,3,1,false
2.0.0-M2,getElementColumns,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerCollectionTableFieldStrategy.java,3,1,0,0,0,1,0,0,571,3,5,0,false
0.9.7,setCascadeRefresh,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ValueMetaDataImpl.java,3,1,1,0,0,0,0,0,334,2,3,0,false
0.9.6,ignoreLoaded,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java,23,18,0,0,0,2,1,0,185,2,4,1,false
0.9.7,getVersion,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ObjectIdStateManager.java,3,1,0,0,0,1,0,0,334,3,3,0,false
0.9.6,whereTime,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,0,0,0,168,3,5,0,false
0.9.7,fetchShortField,openjpa-kernel/src/main/java/org/apache/openjpa/util/ApplicationIds.java,3,1,0,0,0,1,0,1,334,2,5,0,false
0.9.6,isManagedType,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAPersistence.java,8,2,0,0,1,1,0,0,185,3,10,1,false
0.9.7,getPersistenceStrategy,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceMetaDataDefaults.java,58,41,9,0,0,10,1,0,334,3,3,1,false
0.9.0,toArray,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,3,1,0,0,0,0,0,0,45,3,11,0,false
0.9.0,validateLRS,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,6,7,0,0,0,1,1,4,45,3,10,1,false
1.0.3,flush,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowImpl.java,18,11,6,2,0,0,1,1,768,1,1,0,false
0.9.0,isAggregate,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/UnaryOp.java,3,1,0,0,0,1,1,0,37,2,5,0,false
0.9.6,get,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/PCPath.java,10,4,7,0,0,0,0,1,168,2,7,0,false
0.9.7,getNonMappedInterface,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java,6,2,0,0,0,2,0,0,334,3,5,0,false
0.9.7,generateValue,openjpa-kernel/src/main/java/org/apache/openjpa/util/ImplHelper.java,14,6,2,0,0,4,2,2,334,4,5,2,false
0.9.6,error,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataParser.java,3,1,0,0,0,0,0,2,94,2,2,0,false
0.9.6,requiresSubselectForRange,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary.java,4,5,0,0,0,2,3,0,168,3,6,0,false
0.9.7,providedShortField,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ObjectIdStateManager.java,3,1,0,0,0,0,0,0,334,3,3,0,false
1.2.1,hasNamedQuery,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceMetaDataFactory.java,6,3,0,0,0,2,1,0,1022,1,1,0,false
0.9.6,setObject,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,0,0,0,168,3,5,0,false
1.0.3,supportsDataStoreExecution,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractStoreQuery.java,3,1,0,0,0,1,0,0,785,1,1,0,false
0.9.7,getLRSSize,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JDBCFetchPlanImpl.java,3,1,0,0,0,1,0,1,315,2,4,0,false
2.0.0-M1,loadKey,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationRelationMapTableFieldStrategy.java,5,2,2,0,0,1,0,0,447,1,3,1,false
0.9.0,getJoins,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/InSubQExpression.java,3,1,0,0,0,1,0,1,37,2,3,0,false
1.0.2,call,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedStoreManager.java,3,1,0,0,0,1,0,0,1,1,4,0,false
0.9.6,getDetachState,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,3,1,0,0,0,1,0,0,185,3,10,0,false
2.0.0-M2,load,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,27,8,6,0,1,1,2,6,1098,4,7,2,false
0.9.0,initialize,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/InExpression.java,4,1,0,0,0,0,0,2,37,2,4,0,false
0.9.6,setImplData,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,0,0,0,168,3,5,0,false
2.0.0-M2,getValueIndex,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java,3,1,0,0,0,1,0,0,1081,1,1,0,false
0.9.0,getVal,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/UnaryOp.java,3,1,0,0,0,1,3,0,37,2,5,0,false
0.9.6,isInvalidProperty,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl.java,3,1,0,0,0,1,0,0,168,3,4,0,false
2.0.0-M1,getCandidateCollection,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl.java,3,1,0,0,0,1,0,0,974,3,6,0,false
0.9.6,getEmptyClob,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary.java,9,3,1,0,1,2,1,0,168,3,6,1,false
0.9.7,getDeclaredFetchGroups,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,4,3,1,0,0,1,2,0,334,3,7,0,false
0.9.0,isNotEmpty,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/InMemoryExpressionFactory.java,3,1,0,0,0,1,0,2,45,3,6,0,false
0.9.0,getMode,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataParser.java,3,1,0,0,0,1,0,0,45,3,11,0,false
2.0.0-M1,loadValue,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerRelationMapTableFieldStrategy.java,5,2,2,0,0,1,0,0,447,1,3,1,false
0.9.0,getCandidateAlias,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/SubQ.java,3,1,0,0,0,1,1,0,45,2,4,0,false
0.9.7,getDefaultFetchGroupFields,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,12,6,8,0,0,1,0,1,334,3,7,0,false
0.9.6,currentDepth,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataParser.java,3,1,0,0,0,1,0,0,94,2,2,0,false
0.9.6,setDataCacheManager,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,5,2,0,0,0,0,0,1,185,3,10,0,false
0.9.0,calculateValue,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/IndexOf.java,4,1,0,0,0,0,1,1,37,2,4,0,false
0.9.0,setMetaData,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Variable.java,3,1,1,0,0,0,0,0,37,2,3,0,false
0.9.6,getIntermediate,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java,3,1,0,0,0,0,0,0,185,2,4,0,false
0.9.7,isSystemIndex,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/HSQLDictionary.java,3,1,0,0,0,1,0,0,317,2,3,1,false
0.9.6,whereNumber,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,0,0,0,168,3,5,0,false
1.0.3,setObject,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowImpl.java,11,8,1,0,0,2,31,2,768,1,1,0,false
0.9.6,writeDetachedState,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachManager.java,19,4,2,0,0,3,0,4,185,1,2,3,false
2.0.0-M2,getMetaData,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/NullIfExpression.java,3,1,0,0,0,1,0,0,218,1,1,0,false
0.9.6,isCaching,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataParser.java,3,1,0,0,0,1,0,0,94,2,2,0,false
0.9.7,isManagedInterface,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,4,3,0,0,0,2,1,0,334,3,7,0,false
0.9.0,newObjectId,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,34,16,2,0,1,7,0,3,45,3,11,10,false
0.9.0,setValueMappedBy,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,3,1,0,0,0,0,0,0,45,3,10,0,false
0.9.6,newRemoteCommitProviderInstance,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,185,2,5,0,false
2.0.0-M2,embed,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SingleFieldManager.java,7,3,2,0,0,1,2,2,1098,1,1,1,false
0.9.6,close,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl.java,11,3,0,0,0,0,0,1,168,3,4,2,false
1.0.2,getPartCount,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedJDBCConfigurationImpl.java,3,2,0,0,0,1,1,0,1,1,4,1,false
0.9.6,customDelete,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,6,4,4,0,0,0,0,2,168,3,5,2,false
1.0.1,newTemporaryClassLoaderAction,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/J2DoPrivHelper.java,8,1,0,0,0,1,0,1,182,3,4,0,false
1.0.3,writeReplace,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCacheStoreQuery.java,3,1,0,0,0,1,0,0,785,2,2,0,false
0.9.6,setConnectionDecorators,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl.java,4,1,0,0,0,0,0,1,168,3,4,0,false
2.0.0-M2,get,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/PathExpression.java,1,1,0,0,0,0,0,0,74,1,2,0,false
0.9.6,isNew,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java,3,1,0,0,0,1,0,0,185,2,4,0,false
0.9.6,setBrokerFactory,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,4,1,0,0,0,0,0,1,185,3,10,0,false
0.9.7,toFlags,openjpa-kernel-5/src/main/java/org/apache/openjpa/enhance/PCClassFileTransformer.java,6,1,3,0,0,1,1,0,334,2,4,0,false
0.9.0,getOrderDeclaration,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,12,6,3,0,0,1,0,0,45,3,10,0,false
0.9.7,endJoinTable,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingParser.java,6,3,1,0,0,0,1,1,317,5,5,5,false
0.9.0,length,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/StartsWithExpression.java,3,1,0,0,0,1,0,0,37,2,3,0,false
0.9.0,getName,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Variable.java,3,1,0,0,0,1,5,0,37,2,3,0,false
0.9.6,setConnectionUserName,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,185,2,5,0,false
0.9.6,getLock,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,1,0,0,168,3,5,0,false
0.9.7,getResultSetType,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCFetchConfigurationImpl.java,3,1,0,0,0,1,0,0,317,3,5,0,false
0.9.6,settingFloatField,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedValueStateManager.java,3,1,0,0,0,0,0,0,185,2,5,0,false
1.0.1,mkdirsAction,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/J2DoPrivHelper.java,8,1,0,0,0,1,0,1,182,3,4,0,false
0.9.6,getOrphanedKeyAction,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,185,2,5,0,false
0.9.0,getObjectIdType,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,19,7,1,0,1,4,0,2,45,3,11,5,false
2.0.0-M2,getInsertRow,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/ConstraintUpdateManager.java,10,6,4,0,0,4,1,0,805,1,3,1,false
0.9.7,startTable,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingParser.java,5,2,1,0,0,1,1,2,317,5,5,0,false
0.9.6,startElement,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataParser.java,4,3,0,0,0,0,0,2,94,2,2,0,false
0.9.0,compareTo,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,4,2,0,0,0,2,0,1,45,3,10,0,false
0.9.0,getType,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Trim.java,3,1,0,0,0,1,1,0,37,2,4,0,false
0.9.6,setRemoteCommitProvider,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,185,2,5,0,false
0.9.6,executeSQL,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaTool.java,53,13,9,1,6,2,12,1,168,1,3,12,false
1.1.0,getVersion,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCachePCDataImpl.java,3,1,0,0,0,1,0,0,723,1,3,0,false
0.9.6,setLog,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataParser.java,3,1,1,0,0,0,0,0,94,2,2,0,false
0.9.0,getEagerMap,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java,3,1,0,0,0,1,0,0,37,2,6,0,false
0.9.0,getInstance,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataParser.java,4,2,1,0,0,1,1,1,45,3,11,0,false
0.9.0,getPCPath,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Variable.java,3,1,0,0,0,1,1,0,37,2,3,0,false
2.0.0-M2,isPersistent,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,3,1,0,0,0,1,20,0,1098,4,7,0,false
0.9.6,isInsertable,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/ColumnIO.java,3,1,0,0,0,1,1,1,168,2,2,0,false
2.0.0-M2,releaseEmbedded,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SingleFieldManager.java,19,11,1,0,0,1,0,3,1098,1,1,5,false
0.9.6,setLocation,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataParser.java,3,1,1,0,0,0,0,0,94,2,2,0,false
0.9.6,setSQLFactory,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl.java,4,1,0,0,0,0,0,1,168,3,4,0,false
0.9.0,addTransactionListener,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,11,3,2,0,1,0,0,2,45,3,11,0,false
0.9.7,toOperation,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/HSQLDictionary.java,4,5,1,0,0,1,0,0,317,2,3,0,false
0.9.6,setAutoDetach,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,185,2,5,0,false
0.9.6,settingBooleanField,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java,13,4,1,0,1,1,0,3,185,2,4,0,false
