release,class,method,path,loc,wmc,assignmentsQty,mathOperationsQty,qtyTryCatch,qtyReturn,fanin,fanout,age,nAuth,nr,nSmell,buggy
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy/java.java,"providedObjectField/3[org.apache.openjpa.jdbc.meta.strats.PersistenceCapable,int,java.lang.Object]","org.apache.openjpa.jdbc.meta.strats.EmbedFieldStrategy.NullEmbeddedStateManager.providedObjectField/3[org.apache.openjpa.jdbc.meta.strats.PersistenceCapable,int,java.lang.Object]",3,1,0,0,0,0,0,0,168,3,5,0,false
0.9.6,org/apache/openjpa/slice/jdbc/DistributedResultSet.java,getObject/1[java.lang.String],org.apache.openjpa.slice.jdbc.DistributedResultSet.getObject/1[java.lang.String],3,1,0,0,0,1,0,0,-1,-1,0,0,false
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaGenerator/java.java,getSchemaGroup/0,org.apache.openjpa.jdbc.schema.SchemaGenerator.getSchemaGroup/0,4,2,1,0,0,1,6,0,168,1,1,0,false
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ColumnVersionStrategy/java.java,"compareVersion/2[java.lang.Object,java.lang.Object]","org.apache.openjpa.jdbc.meta.strats.ColumnVersionStrategy.compareVersion/2[java.lang.Object,java.lang.Object]",8,6,1,0,0,5,0,1,168,1,1,0,false
0.9.6,org/apache/openjpa/slice/jdbc/DistributedPreparedStatement.java,"setURL/2[int,java.net.URL]","org.apache.openjpa.slice.jdbc.DistributedPreparedStatement.setURL/2[int,java.net.URL]",3,2,0,0,0,0,0,0,-1,-1,0,1,false
0.9.6,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl/java.java,"findCached/2[java.lang.Class<T>,java.lang.Object]","org.apache.openjpa.persistence.EntityManagerImpl.findCached/2[java.lang.Class<T>,java.lang.Object]",4,1,0,0,0,1,0,3,185,2,3,0,false
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion/java.java,"having/2[org.apache.openjpa.jdbc.sql.SQLBuffer,org.apache.openjpa.jdbc.sql.Joins]","org.apache.openjpa.jdbc.sql.LogicalUnion.UnionSelect.having/2[org.apache.openjpa.jdbc.sql.SQLBuffer,org.apache.openjpa.jdbc.sql.Joins]",3,1,0,0,0,0,0,1,168,2,3,0,false
0.9.6,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingCallableStatement/java.java,hashCode/0,org.apache.openjpa.lib.jdbc.DelegatingCallableStatement.hashCode/0,3,1,0,0,0,1,1,1,94,0,0,1,false
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedValueHandler/java.java,"alias/3[java.lang.String,java.lang.String[],boolean]","org.apache.openjpa.lib.conf.Value.alias/3[java.lang.String,java.lang.String[],boolean]",7,12,4,1,0,3,1,0,168,1,1,3,false
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl/java.java,restoreFields/0,org.apache.openjpa.kernel.StateManagerImpl.restoreFields/0,16,8,2,0,1,0,0,7,185,4,14,0,false
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl/java.java,commitAndResume/0,org.apache.openjpa.kernel.BrokerImpl.commitAndResume/0,3,1,0,0,0,0,0,1,185,4,19,0,false
0.9.6,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl/java.java,assertNotSerialized/0,org.apache.openjpa.kernel.QueryImpl.assertNotSerialized/0,3,2,0,0,0,0,4,1,185,2,2,0,false
0.9.6,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/RangeResultObjectProvider/java.java,"getByte/2[org.apache.openjpa.jdbc.sql.Column,org.apache.openjpa.jdbc.sql.Joins]","org.apache.openjpa.jdbc.sql.Result.getByte/2[org.apache.openjpa.jdbc.sql.Column,org.apache.openjpa.jdbc.sql.Joins]",1,1,0,0,0,0,2,0,94,0,0,0,false
0.9.6,org/apache/openjpa/datacache/CacheStatistics$Default.java,"addSample/3[java.util.Map<java.lang.Class,long[]>,java.lang.Class,int]","org.apache.openjpa.datacache.CacheStatistics.Default.addSample/3[java.util.Map<java.lang.Class,long[]>,java.lang.Class,int]",8,2,2,0,0,0,1,0,-1,-1,0,0,false
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ObjectIdStateManager/java.java,lock/0,org.apache.openjpa.kernel.ObjectIdStateManager.lock/0,2,1,0,0,0,0,0,0,185,2,4,0,false
0.9.6,org/apache/openjpa/slice/jdbc/DistributedStoreManager.java,"exists/2[org.apache.openjpa.slice.jdbc.OpenJPAStateManager,java.lang.Object]","org.apache.openjpa.slice.jdbc.DistributedStoreManager.exists/2[org.apache.openjpa.slice.jdbc.OpenJPAStateManager,java.lang.Object]",9,3,0,0,0,2,0,1,-1,-1,0,0,false
