release,class,method,path,loc,wmc,assignmentsQty,mathOperationsQty,qtyTryCatch,qtyReturn,fanin,fanout,age,nAuth,nr,nSmell,buggy
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionaryFactory/java.java,"substring/4[org.apache.openjpa.jdbc.sql.SQLBuffer,org.apache.openjpa.jdbc.sql.FilterValue,org.apache.openjpa.jdbc.sql.FilterValue,org.apache.openjpa.jdbc.sql.FilterValue]","org.apache.openjpa.jdbc.sql.DBDictionary.substring/4[org.apache.openjpa.jdbc.sql.SQLBuffer,org.apache.openjpa.jdbc.sql.FilterValue,org.apache.openjpa.jdbc.sql.FilterValue,org.apache.openjpa.jdbc.sql.FilterValue]",29,5,3,2,0,0,2,2,706,1,1,1,true
1.1.0,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/AnnotationPersistenceMappingParser/java.java,AnnotationPersistenceMappingParser/1[org.apache.openjpa.persistence.jdbc.JDBCConfiguration],org.apache.openjpa.persistence.jdbc.AnnotationPersistenceMappingParser.AnnotationPersistenceMappingParser/1[org.apache.openjpa.persistence.jdbc.JDBCConfiguration],4,1,1,0,0,0,0,0,706,0,0,0,true
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLBuffer/java.java,setParameters/1[java.util.List],org.apache.openjpa.jdbc.sql.SQLBuffer.setParameters/1[java.util.List],3,1,1,0,0,0,0,0,706,1,1,0,false
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/IsNotEmptyExpression/java.java,plus/1[java.lang.Number],org.apache.openjpa.persistence.query.Expression.plus/1[java.lang.Number],1,1,0,0,0,0,0,0,706,0,0,0,false
1.1.0,org/apache/openjpa/persistence/meta/Members$Set.java,getCollectionType/0,org.apache.openjpa.persistence.meta.Members.Set.getCollectionType/0,3,1,0,0,0,1,0,0,-1,-1,0,0,false
1.1.0,org/apache/openjpa/persistence/query/QueryDefinition.java,literal/1[java.lang.Class],org.apache.openjpa.persistence.query.QueryDefinition.literal/1[java.lang.Class],1,1,0,0,0,0,0,0,-1,-1,0,0,false
1.1.0,org/apache/openjpa/persistence/query/PathExpression.java,get/1[java.lang.String],org.apache.openjpa.persistence.query.PathExpression.get/1[java.lang.String],1,1,0,0,0,0,0,0,-1,-1,0,0,false
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData/java.java,getPCSubclasses/0,org.apache.openjpa.meta.ClassMetaData.getPCSubclasses/0,9,3,2,0,0,2,1,0,723,0,0,1,false
1.1.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingDatabaseMetaData/java.java,othersUpdatesAreVisible/1[int],org.apache.openjpa.lib.jdbc.DelegatingDatabaseMetaData.othersUpdatesAreVisible/1[int],3,1,0,0,0,1,0,0,632,0,0,0,false
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionaryFactory/java.java,"appendSize/2[org.apache.openjpa.jdbc.sql.Column,java.lang.String]","org.apache.openjpa.jdbc.sql.DBDictionary.appendSize/2[org.apache.openjpa.jdbc.sql.Column,java.lang.String]",13,5,3,0,0,3,1,1,706,1,1,0,true
